genuine_euclidean,impostor_euclidean,genuine_cosine,impostor_cosine
162.69075865994037,1699.2919760649484,0.9945033975756701,0.9722583137449297
385.9891948325736,1243.9177007511223,0.9875672296906545,0.9796354890959414
355.22163310768326,1415.1656287596218,0.9846828565535234,0.9622029541356724
298.00039148678565,1431.7462538627285,0.984688997362195,0.9647508586554534
352.4657807472236,1538.2927487846875,0.983247180601616,0.9665980328232758
119.11871867093348,1165.678631870231,0.9973368831513082,0.959848045115594
122.53375903779738,1435.289020931979,0.998021462482293,0.9673530488190734
102.98380021237686,1109.326132010576,0.9980098852542019,0.9791805985523273
244.77537164748085,1013.2307273744016,0.9949600688688294,0.977518303345837
195.34291568902475,1305.2850945131113,0.9928243657641067,0.9769259568553219
161.8226260214745,1873.3898250248974,0.9951059786662946,0.9584618313683073
207.2491051131063,1356.250009528658,0.9940579197548515,0.9716460404412265
259.50233734994964,1514.9870163152752,0.993491588295812,0.9723009222696471
290.6192939800616,1344.459177214055,0.9941491589238627,0.9728844528519192
225.00332426828714,1500.7197454716943,0.9958491133636852,0.9778901280519321
178.88554017014272,1122.591334163939,0.9972419009377452,0.9703703624280962
185.94724498698488,1210.9181280791931,0.9961116920438827,0.974555351445826
274.25893334093274,1191.6126021264208,0.9915284035478158,0.9721712324255459
302.87185249064555,1549.2334083544415,0.989692013428763,0.9581228439136443
275.1824453922316,1096.6955712668864,0.9918873105676368,0.9679444289019127
173.83143132430908,1325.8204159516247,0.9976960987819647,0.9614615989206364
167.49726003848235,1553.2212769783769,0.9982594110763271,0.9568304861147983
138.35856604854882,1312.344487626718,0.9981810413760697,0.9590833839597745
138.8988545113064,1467.74547837851,0.9980382835654169,0.9674933152158957
141.1522774849598,1714.4891698626493,0.9975431909211568,0.9448529164143
256.77519600632513,2016.1440383109195,0.9948759894582729,0.9467318555735106
148.12917992490142,1363.0748259786767,0.9978162360365859,0.9516109641820109
203.17763331975766,1422.061944975477,0.9958418655292911,0.9723247320130626
185.54149347534084,1338.3668149219868,0.997093745700813,0.96160769889927
182.1253677575729,1230.5522038400563,0.9963440105431554,0.9476357021431191
225.4681132525588,1441.8413903792832,0.9925017761886009,0.9541186199452061
